line_name,delta_power,label
TRF_11,-0.027239073609052866,0
LI_0,-0.0019099497819752287,0
LI_1,-0.0019299023829262296,0
LI_2,-0.02917059393303134,0
LI_3,-0.03314373310104202,0
LI_4,-0.02373833070289777,0
LI_5,-0.050787749634992,0
LI_6,0.018205793232027645,0
LI_7,0.01817607329933202,0
LI_8,0.024058247177592307,0
LI_9,0.026537106858995685,0
LI_10,0.09907557973889425,0
LI_11,0.03602370803000099,0
LI_12,0.011943198805198563,0
LI_13,-0.016333220675903704,0
LI_14,0.01634101650699904,0
LI_15,0.052498896961992614,0
LI_16,0.047068577569007175,0
LI_17,-0.02864426067117165,0
LI_18,-0.0673830805990292,0
LI_19,0.07219171224750198,0
LI_20,-0.07219710469604479,0
LI_21,0.0,0
LI_22,-0.035194413246017575,0
LI_23,-0.02204648206600268,0
LI_24,0.015317647546012836,0
LI_25,-0.015405258667101407,0
LI_26,-0.018178058280732046,0
LI_27,-0.018251101164082684,0
LI_28,-0.022170266521015947,0
LI_29,0.00193343601362983,0
LI_30,0.006995200731978457,0
LI_31,-0.012714042800325842,0
LI_32,-0.012704640933975497,0
LI_33,-0.012810571775844437,0
TRF_0,-0.007816218122002283,0
TRF_1,-2.7711166694643907e-13,0
TRF_2,-0.020322167117910794,0
TRF_3,-0.005600408480912034,0
TRF_4,0.00560100173035849,0
TRF_5,0.01576933588000884,0
TRF_6,-0.0196779202012749,0
TRF_7,-0.015815799664892438,0
TRF_8,-0.0203221671170013,0
TRF_9,-0.017467938204958955,0
TRF_10,-0.01683699561795038,0
TRF_11,-0.025805174022934807,0
LI_0,-0.001819879766003396,0
LI_1,-0.001838897466996059,0
LI_2,-0.027670332325897107,0
LI_3,-0.031454488105055134,0
LI_4,-0.022522739428907812,0
LI_5,-0.04814679291689572,0
LI_6,0.017275311529999726,0
LI_7,0.017247107775473003,0
LI_8,0.02281197192181139,0
LI_9,0.025152450913992652,0
LI_10,0.09397956788399142,0
LI_11,0.03416288764694286,0
LI_12,0.011329799106988503,0
LI_13,-0.015492376406200492,0
LI_14,0.015499772221005514,0
LI_15,0.04978992057397136,0
LI_16,0.044639426513867875,0
LI_17,-0.027171084947894997,0
LI_18,-0.06391452430898426,0
LI_19,0.06849808863890416,0
LI_20,-0.06850313732599034,0
LI_21,0.0,0
LI_22,-0.03339367442595176,0
LI_23,-0.02091845997500741,0
LI_24,0.014533911123685073,0
LI_25,-0.014617036241020287,0
LI_26,-0.017248988225251338,0
LI_27,-0.017318293147923214,0
LI_28,-0.021035906214933675,0
LI_29,0.0018345110724879987,0
LI_30,0.006636271030004082,0
LI_31,-0.012063522817470584,0
LI_32,-0.012054602301077466,0
LI_33,-0.012155108706110695,0
TRF_0,-0.007416293318044609,0
TRF_1,5.684341886080802e-14,0
TRF_2,-0.01928236262392602,0
TRF_3,-0.0053118186344389695,0
TRF_4,0.005312381786531262,0
TRF_5,0.014962485832995753,0
TRF_6,-0.01867108125793493,0
TRF_7,-0.01500656973007608,0
TRF_8,-0.019282362623016525,0
TRF_9,-0.01657417416606677,0
TRF_10,-0.015975514254023437,0
TRF_11,-0.024484828441927675,0
LI_0,-0.0017385246970320622,0
LI_1,-0.0017566993649325013,0
LI_2,-0.02628660703294372,0
LI_3,-0.029899682878067324,0
LI_4,-0.02140268133169343,0
LI_5,-0.04570492621996891,0
LI_6,0.0164183305670349,0
LI_7,0.016391523376331985,0
LI_8,0.021660626843001296,0
LI_9,0.023871197142000256,0
LI_10,0.08927926163102029,0
LI_11,0.03244490595105276,0
LI_12,0.010764220146427306,0
LI_13,-0.014716670573477586,0
LI_14,0.014723697243994138,0
LI_15,0.04728948360798313,0
LI_16,0.04239719073609649,0
LI_17,-0.025812340024003788,0
LI_18,-0.06071475238701396,0
LI_19,0.06509539382659568,0
LI_20,-0.06510013002900905,0
LI_21,0.0,0
LI_22,-0.03173477398809155,0
LI_23,-0.019879288841991638,0
LI_24,0.01381190708440272,0
LI_25,-0.01389089973292812,0
LI_26,-0.01639330772408698,0
LI_27,-0.01645917020005072,0
LI_28,-0.01999089635103246,0
LI_29,0.0017433781942060023,0
LI_30,0.006305399256007149,0
LI_31,-0.011464242296824523,0
LI_32,-0.01145576475892085,0
LI_33,-0.011551274733960781,0
TRF_0,-0.0070478695279803105,0
TRF_1,2.1316282072803006e-14,0
TRF_2,-0.01832446077401073,0
TRF_3,-0.005045526506162024,0
TRF_4,0.005046061848069883,0
TRF_5,0.014219189019001988,0
TRF_6,-0.017743548256021313,0
TRF_7,-0.014261080616051913,0
TRF_8,-0.01832446077582972,0
TRF_9,-0.015750809508176644,0
TRF_10,-0.01518188942498,0
TRF_11,-0.023268482804951418,0
LI_0,-0.001665235346990812,0
LI_1,-0.0016826520900394826,0
LI_2,-0.025008981181144918,0
LI_3,-0.028467523922927285,0
LI_4,-0.02036968547020024,0
LI_5,-0.043443855058058034,0
LI_6,0.015628361622930242,0
LI_7,0.015602841897836006,0
LI_8,0.0205955663677031,0
LI_9,0.02268376644300929,0
LI_10,0.08493921313299779,0
LI_11,0.030856840158008936,0
LI_12,0.010242192649883464,0
LI_13,-0.014000256232520769,0
LI_14,0.01400694182297002,0
LI_15,0.04497876570405879,0
LI_16,0.04032499517791166,0
LI_17,-0.02455777772502188,0
LI_18,-0.057759644154941725,0
LI_19,0.06195788115888945,0
LI_20,-0.06196233277199781,0
LI_21,0.0,0
LI_22,-0.030205159052911768,0
LI_23,-0.018921105212029943,0
LI_24,0.01314617201499857,0
LI_25,-0.01322135441307637,0
LI_26,-0.015604537810581576,0
LI_27,-0.015667227220092173,0
LI_28,-0.019027329233949786,0
LI_29,0.0016593477835016301,0
LI_30,0.006000086070002908,0
LI_31,-0.010911666482201099,0
LI_32,-0.010903596941034266,0
LI_33,-0.01099450058597995,0
TRF_0,-0.006708158835976974,0
TRF_1,-2.2382096176443156e-13,0
TRF_2,-0.01744121297406309,0
TRF_3,-0.004799526122140074,0
TRF_4,0.0048000357382900205,0
TRF_5,0.013533820851023393,0
TRF_6,-0.016888302433926583,0
TRF_7,-0.013573691110991604,0
TRF_8,-0.01744121297406309,0
TRF_9,-0.01499161370679758,0
TRF_10,-0.014450115653062312,0
TRF_11,-0.022146932869191005,0
LI_0,-0.0015993702550076705,0
LI_1,-0.0016161074810270293,0
LI_2,-0.023827569072182087,0
LI_3,-0.02714679069617887,0
LI_4,-0.019415711120302603,0
LI_5,-0.041346344949033664,0
LI_6,0.014899239652038432,0
LI_7,0.01487490833049998,0
LI_8,0.01960863053810158,0
LI_9,0.02158114996299787,0
LI_10,0.08092584832201055,0
LI_11,0.029386476323992383,0
LI_12,0.009759670052403635,0
LI_13,-0.01333759782878019,0
LI_14,0.013343967835055537,0
LI_15,0.04283996946003299,0
LI_16,0.03840688321702146,0
LI_17,-0.02339769105196865,0
LI_18,-0.05502636260007421,0
LI_19,0.05906110131400055,0
LI_20,-0.059065293161950194,0
LI_21,0.0,0
LI_22,-0.02879290937494261,0
LI_23,-0.018036441934953018,0
LI_24,0.012531517851300578,0
LI_25,-0.012603182475913854,0
LI_26,-0.014876522732858888,0
LI_27,-0.014936283645965887,0
LI_28,-0.01813769569400847,0
LI_29,0.001581764985104428,0
LI_30,0.00571796139701064,0
LI_31,-0.010401489157999322,0
LI_32,-0.010393795854042764,0
LI_33,-0.01048044727508568,0
TRF_0,-0.006394513834038662,0
TRF_1,6.856737400084967e-13,0
TRF_2,-0.01662573596809125,0
TRF_3,-0.004571919261646906,0
TRF_4,0.004572405046440409,0
TRF_5,0.012901040220015147,0
TRF_6,-0.016098678780053888,0
TRF_7,-0.012939044325889881,0
TRF_8,-0.016625735966044886,0
TRF_9,-0.014290670269019756,0
TRF_10,-0.013774490153991792,0
TRF_11,-0.021111438291882223,0
LI_0,-0.001540302705961949,0
LI_1,-0.0015564322619638915,0
LI_2,-0.022733130723736394,0
LI_3,-0.02592694450891031,0
LI_4,-0.018533225192200575,0
LI_5,-0.03939638309998372,0
LI_6,0.01422518288103447,0
LI_7,0.014201950285700038,0
LI_8,0.018692222120506585,0
LI_9,0.020554993168019564,0
LI_10,0.07720778791400562,0
LI_11,0.028022425166000176,0
LI_12,0.009312867324609897,0
LI_13,-0.012723524155518362,0
LI_14,0.012729601598948648,0
LI_15,0.040856489700900056,0
LI_16,0.03662796845503635,0
LI_17,-0.022323007023032915,0
LI_18,-0.052493572385969856,0
LI_19,0.056382138085893985,0
LI_20,-0.056386092243030816,0
LI_21,0.0,0
LI_22,-0.027486852265155903,0
LI_23,-0.01721830016600734,0
LI_24,0.011963081902514716,0
LI_25,-0.012031493356971623,0
LI_26,-0.014203489434510885,0
LI_27,-0.014260543144018811,0
LI_28,-0.01731495752721912,0
LI_29,0.0015100160141940933,0
LI_30,0.005456807179996304,0
LI_31,-0.009929674165107372,0
LI_32,-0.009922328348920928,0
LI_33,-0.010005047932054367,0
TRF_0,-0.006104453147997901,0
TRF_1,-1.9184653865522705e-13,0
TRF_2,-0.01587157818198648,0
TRF_3,-0.004360933556548097,0
TRF_4,0.004361397223210162,0
TRF_5,0.012315840984001625,0
TRF_6,-0.01536843027906798,0
TRF_7,-0.012352119329989364,0
TRF_8,-0.015871578184942337,0
TRF_9,-0.013642433759969208,0
TRF_10,-0.013149667787956787,0
TRF_11,-0.020153806892949433,0
LI_0,-0.001487427564029531,0
LI_1,-0.0015030149310177876,0
LI_2,-0.021717141922181327,0
LI_3,-0.024798212355790383,0
LI_4,-0.0177152606859039,0
LI_5,-0.037579292462964986,0
LI_6,0.013600838128922987,0
LI_7,0.013578623288483027,0
LI_8,0.01783936190659574,0
LI_9,0.019597654097964323,0
LI_10,0.07375608530799127,0
LI_11,0.026754206486998555,0
LI_12,0.008898289876583476,0
LI_13,-0.0121532673047966,0
LI_14,0.012159072966028361,0
LI_15,0.03901303709312742,0
LI_16,0.034974545446971206,0
LI_17,-0.021325355467979534,0
LI_18,-0.050141600930999175,0
LI_19,0.05389978710502419,0
LI_20,-0.05390352320097236,0
LI_21,0.0,0
LI_22,-0.02627664970486876,0
LI_23,-0.01646020390899139,0
LI_24,0.011436364713887315,0
LI_25,-0.01150176185615237,0
LI_26,-0.01358009281919692,0
LI_27,-0.013634639085921663,0
LI_28,-0.016552602311776354,0
LI_29,0.0014435329437958444,0
LI_30,0.005214574402998551,0
LI_31,-0.009492486867486605,0
LI_32,-0.009485462589054805,0
LI_33,-0.009564539514940407,0
TRF_0,-0.005835680787981801,0
TRF_1,-2.2026824808563106e-13,0
TRF_2,-0.015172770052004125,0
TRF_3,-0.004164935790617885,0
TRF_4,0.004165378885092608,0
TRF_5,0.011773590993982452,0
TRF_6,-0.014691776627842046,0
TRF_7,-0.011808270291112422,0
TRF_8,-0.01517277005109463,0
TRF_9,-0.013041773035979531,0
TRF_10,-0.012570702754032936,0
TRF_11,-0.019266458510173834,0
LI_0,-0.0014401677229898269,0
LI_1,-0.00145527231302367,0
LI_2,-0.020771841788928214,0
LI_3,-0.023751647268909437,0
LI_4,-0.016955457602293222,0
LI_5,-0.03588180268502583,0
LI_6,0.013021312908051641,0
LI_7,0.013000042809741874,0
LI_8,0.01704372430410217,0
LI_9,0.018702238525008852,0
LI_10,0.07054438792101791,0
LI_11,0.025572304510006916,0
LI_12,0.008512753380415461,0
LI_13,-0.011622488984500023,0
LI_14,0.011628041591961846,0
LI_15,0.03729572015186022,0
LI_16,0.033434162972071135,0
LI_17,-0.020397115752984973,0
LI_18,-0.04795254704703211,0
LI_19,0.051594681469083525,0
LI_20,-0.05159821697901634,0
LI_21,0.0,0
LI_22,-0.025152859557010743,0
LI_23,-0.015756238376980036,0
LI_24,0.010947256796512761,0
LI_25,-0.011009854928943241,0
LI_26,-0.01300144779398238,0
LI_27,-0.013053666706127842,0
LI_28,-0.015844682023043788,0
LI_29,0.0013817970566094573,0
LI_30,0.00498939485100891,0
LI_31,-0.009086516275800705,0
LI_32,-0.009079790138969202,0
LI_33,-0.009155485083965686,0
TRF_0,-0.005586099740014561,0
TRF_1,2.3092638912203256e-13,0
TRF_2,-0.01452385932384459,0
TRF_3,-0.003982440798898035,0
TRF_4,0.003982864718587109,0
TRF_5,0.011270059531000243,0
TRF_6,-0.014063438447010412,0
TRF_7,-0.011303254006975294,0
TRF_8,-0.01452385932384459,0
TRF_9,-0.012484001621828611,0
TRF_10,-0.012033077848968787,0
TRF_11,-0.01844246988798659,0
LI_0,-0.0013979796170247027,0
LI_1,-0.0014126550869377752,0
LI_2,-0.01989025500097341,0
LI_3,-0.022779161145308535,0
LI_4,-0.016248083622301124,0
LI_5,-0.034292074440031683,0
LI_6,0.012482192177003526,0
LI_7,0.012461800996067085,0
LI_8,0.016299651191090447,0
LI_9,0.017862610314011818,0
LI_10,0.0675490123489908,0
LI_11,0.02446819130500444,0
LI_12,0.008153393288495181,0
LI_13,-0.01112729255260092,0
LI_14,0.01113260897705004,0
LI_15,0.035692080722128594,0
LI_16,0.031995655793025435,0
LI_17,-0.019531438587137018,0
LI_18,-0.045910330736944616,0
LI_19,0.04944935618459567,0
LI_20,-0.04945270667002433,0
LI_21,0.0,0
LI_22,-0.024106966995987023,0
LI_23,-0.015101069686011215,0
LI_24,0.01049205224438765,0
LI_25,-0.01055204543695254,0
LI_26,-0.012463145992331448,0
LI_27,-0.01251319987682109,0
LI_28,-0.015185832767997454,0
LI_29,0.0013243405769998162,0
LI_30,0.004779586843994821,0
LI_31,-0.008708686381908137,0
LI_32,-0.008702237299019089,0
LI_33,-0.00877478524603248,0
TRF_0,-0.0053538189320079255,0
TRF_1,1.2079226507921703e-13,0
TRF_2,-0.013919929226176464,0
TRF_3,-0.0038121154627530074,0
TRF_4,0.003812521464690022,0
TRF_5,0.010801431369998227,0
TRF_6,-0.013478654841037496,0
TRF_7,-0.010833243982006024,0
TRF_8,-0.013919929224130101,0
TRF_9,-0.011964893309141189,0
TRF_10,-0.011532719522051593,0
TRF_11,-0.017675597712923263,0
LI_0,-0.0013603571699718486,0
LI_1,-0.0013746518191055657,0
LI_2,-0.01906618560519746,0
LI_3,-0.02187352593182368,0
LI_4,-0.015588031831725857,0
LI_5,-0.032799673314002575,0
LI_6,0.011979537597028411,0
LI_7,0.011959965921906957,0
LI_8,0.015602142069397473,0
LI_9,0.01707337525297703,0
LI_10,0.06474892311496205,0
LI_11,0.02343431490598391,0
LI_12,0.007817662736499642,0
LI_13,-0.010664219096298666,0
LI_14,0.010669314585982193,0
LI_15,0.034191078129879315,0
LI_16,0.030649130128949764,0
LI_17,-0.018722239967928545,0
LI_18,-0.04400067729801549,0
LI_19,0.04744824316350105,0
LI_20,-0.04745142253199219,0
LI_21,0.0,0
LI_22,-0.023131382018164004,0
LI_23,-0.01448994326904085,0
LI_24,0.010067447647600147,0
LI_25,-0.010125011066975276,0
LI_26,-0.01196125504202783,0
LI_27,-0.012009290404193962,0
LI_28,-0.014571273265005402,0
LI_29,0.0012707465423886788,0
LI_30,0.004583654210989607,0
LI_31,-0.008356255279181823,0
LI_32,-0.008350064223009213,0
LI_33,-0.008419677241931822,0
TRF_0,-0.005137152700001479,0
TRF_1,-5.719869022868806e-13,0
TRF_2,-0.013356597017946115,0
TRF_3,-0.0036527772159369865,0
TRF_4,0.003653166437430855,0
TRF_5,0.010364305675011565,0
TRF_6,-0.012933182028973533,0
TRF_7,-0.010394829353003843,0
TRF_8,-0.013356597019992478,0
TRF_9,-0.011480680915042285,0
TRF_10,-0.011065996656952848,0
TRF_11,-0.016960276780082495,0
LI_0,-0.0013268338590251005,0
LI_1,-0.0013407910280420765,0
LI_2,-0.018294182606950926,0
LI_3,-0.021028342662020805,0
LI_4,-0.01497079566307491,0
LI_5,-0.031395494567050264,0
LI_6,0.011509869175938547,0
LI_7,0.01149106325383098,0
LI_8,0.014946820956396323,0
LI_9,0.016329839244008326,0
LI_10,0.06212561550302098,0
LI_11,0.02246405244000016,0
LI_12,0.007503318923397728,0
LI_13,-0.010230227769199018,0
LI_14,0.010235116121009469,0
LI_15,0.03278302250305387,0
LI_16,0.029385903734009844,0
LI_17,-0.017964167396939956,0
LI_18,-0.042211036306014194,0
LI_19,0.04557759622181834,0
LI_20,-0.045580616937002105,0
LI_21,0.0,0
LI_22,-0.022219402885866657,0
LI_23,-0.013918660992999321,0
LI_24,0.009670526208310548,0
LI_25,-0.009725818321044244,0
LI_26,-0.011492300209852147,0
LI_27,-0.011538449559907349,0
LI_28,-0.013996781790183377,0
LI_29,0.0012206467784068309,0
LI_30,0.004400278472985519,0
LI_31,-0.00802680194570371,0
LI_32,-0.00802085171494582,0
LI_33,-0.008087721639071788,0
TRF_0,-0.004934612647957692,0
TRF_1,4.405364961712621e-13,0
TRF_2,-0.012829992881961516,0
TRF_3,-0.0035033871480600887,0
TRF_4,0.003503760620407803,0
TRF_5,0.009955679614961355,0
TRF_6,-0.012423272879914293,0
TRF_7,-0.009984998421941782,0
TRF_8,-0.012829992881961516,0
TRF_9,-0.011028038134213602,0
TRF_10,-0.01062970310408673,0
TRF_11,-0.016291593194864618,0
LI_0,-0.0012969829459734683,0
LI_1,-0.0013106414319281612,0
LI_2,-0.017569481494774664,0
LI_3,-0.020237982590970205,0
LI_4,-0.014392423772306984,0
LI_5,-0.03007164701784859,0
LI_6,0.011070131623000634,0
LI_7,0.011052042681607088,0
LI_8,0.014329883702316693,0
LI_9,0.015627945290958678,0
LI_10,0.05966291662201684,0
LI_11,0.021551633909012935,0
LI_12,0.007208399556816403,0
LI_13,-0.009822662580290853,0
LI_14,0.009827356346988836,0
LI_15,0.031459465086982163,0
LI_16,0.028198407324907748,0
LI_17,-0.017252542448204622,0
LI_18,-0.04053044490700586,0
LI_19,0.0438253558388908,0
LI_20,-0.043828229109976746,0
LI_21,0.0,0
LI_22,-0.021365150178098702,0
LI_23,-0.01338353985397589,0
LI_24,0.009298729036089526,0
LI_25,-0.00935189364395228,0
LI_26,-0.011053230835198491,0
LI_27,-0.011097614408981826,0
LI_28,-0.013458654629630473,0
LI_29,0.0011737182893938325,0
LI_30,0.004228305251047004,0
LI_31,-0.007718202422296372,0
LI_32,-0.007712477414031582,0
LI_33,-0.0077767783329818485,0
TRF_0,-0.004744893014049012,0
TRF_1,-2.8066438062523957e-13,0
TRF_2,-0.01233672183593626,0
TRF_3,-0.003363038493713,0
TRF_4,0.0033633971543913788,0
TRF_5,0.009572918818037124,0
TRF_6,-0.011945640047997585,0
TRF_7,-0.009601109039067524,0
TRF_8,-0.01233672183593626,0
TRF_9,-0.010604046816752088,0
TRF_10,-0.010221026107956277,0
TRF_11,-0.015665236011045636,0
LI_0,-0.001270416120007667,0
LI_1,-0.0012838105769787944,0
LI_2,-0.016887929101130794,0
LI_3,-0.01949750857716026,0
LI_4,-0.013849461297297694,0
LI_5,-0.02882130960210816,0
LI_6,0.010657650040002409,0
LI_7,0.010640233659463982,0
LI_8,0.013748032129399235,0
LI_9,0.014964196478047143,0
LI_10,0.05734672998801216,0
LI_11,0.020692045885994048,0
LI_12,0.006931192480578829,0
LI_13,-0.009439210022435418,0
LI_14,0.009443720644981113,0
LI_15,0.03021305910101546,0
LI_16,0.0270800596861136,0
LI_17,-0.01658328699386402,0
LI_18,-0.03894935304089131,0
LI_19,0.04218097162490153,0
LI_20,-0.042183707585991215,0
LI_21,0.0,0
LI_22,-0.02056348023290866,0
LI_23,-0.012881357740980093,0
LI_24,0.008949817458301368,0
LI_25,-0.00900098554905071,0
LI_26,-0.010641376080990028,0
LI_27,-0.010684103357903041,0
LI_28,-0.012953651563179847,0
LI_29,0.0011296785013001909,0
LI_30,0.0040667265929528185,0
LI_31,-0.007428598548216314,0
LI_32,-0.007423084568017657,0
LI_33,-0.007484975029910856,0
TRF_0,-0.004566851443996711,0
TRF_1,5.400124791776761e-13,0
TRF_2,-0.011873813755983065,0
TRF_3,-0.003230941965213008,0
TRF_4,0.003231286670112965,0
TRF_5,0.00921371856998121,0
TRF_6,-0.011497407568185736,0
TRF_7,-0.00924084970097283,0
TRF_8,-0.011873813755983065,0
TRF_9,-0.010206153989088307,0
TRF_10,-0.00983750492002855,0
TRF_11,-0.015077433765100068,0
LI_0,-0.0012467810990415273,0
LI_1,-0.0012599424119343894,0
LI_2,-0.016245900668991453,0
LI_3,-0.01880258649998723,0
LI_4,-0.013338884299670895,0
LI_5,-0.027638576323965935,0
LI_6,0.010270080320026409,0
LI_7,0.010253295904291027,0
LI_8,0.01319840232169156,0
LI_9,0.014335573206011532,0
LI_10,0.05516475366596296,0
LI_11,0.019880926099006047,0
LI_12,0.006670202006318959,0
LI_13,-0.009077852281791365,0
LI_14,0.009082190261040068,0
LI_15,0.02903740719398229,0
LI_16,0.026025130752032055,0
LI_17,-0.015952841783928307,0
LI_18,-0.037459430698106644,0
LI_19,0.04063520417508926,0
LI_20,-0.0406378120020463,0
LI_21,0.0,0
LI_22,-0.019809888545978538,0
LI_23,-0.012409292917027415,0
LI_24,0.008621830970596989,0
LI_25,-0.008671122320038194,0
LI_26,-0.010254395376321668,0
LI_27,-0.010295566422087177,0
LI_28,-0.012478935002036451,0
LI_29,0.0010882799463018955,0
LI_30,0.003914661423038979,0
LI_31,-0.007156363052786219,0
LI_32,-0.007151047137028854,0
LI_33,-0.00721067209406101,0
TRF_0,-0.0043994875319981475,0
TRF_1,-7.496225862269057e-13,0
TRF_2,-0.011438667582069684,0
TRF_3,-0.0031064096201379177,0
TRF_4,0.0031067411569374315,0
TRF_5,0.008876060558009158,0
TRF_6,-0.011076056855017669,0
TRF_7,-0.008902196130065931,0
TRF_8,-0.011438667582069684,0
TRF_9,-0.009832123912929092,0
TRF_10,-0.00947698455399859,0
TRF_11,-0.014524883629974283,0
LI_0,-0.001225758628947915,0
LI_1,-0.0012387142680836405,0
LI_2,-0.015640217457075778,0
LI_3,-0.01814939618293465,0
LI_4,-0.012858034251223671,0
LI_5,-0.026518304273963622,0
LI_6,0.009905359422020865,0
LI_7,0.009889169729864755,0
LI_8,0.012678494030907927,0
LI_9,0.013739452390979068,0
LI_10,0.053106200167007955,0
LI_11,0.01911445924500299,0
LI_12,0.006424115445099687,0
LI_13,-0.008736820891385833,0
LI_14,0.008740995891969305,0
LI_15,0.02792691048193774,0
LI_16,0.0250286061288989,0
LI_17,-0.015358085508978547,0
LI_18,-0.036053376669997306,0
LI_19,0.03917992678719884,0
LI_20,-0.03918241484694818,0
LI_21,0.0,0
LI_22,-0.019100413087016932,0
LI_23,-0.011964863476009668,0
LI_24,0.008313045190803336,0
LI_25,-0.008360569690012198,0
LI_26,-0.009890228820651714,0
LI_27,-0.009929935410013968,0
LI_28,-0.012032009091967666,0
LI_29,0.0010493049682054334,0
LI_30,0.0037713360069915325,0
LI_31,-0.0069000646421955025,0
LI_32,-0.0068949349139302285,0
LI_33,-0.006952427341047951,0
TRF_0,-0.004241921350001121,0
TRF_1,1.0018652574217413e-12,0
TRF_2,-0.011028995510059758,0
TRF_3,-0.002988838877488076,0
TRF_4,0.002989157969530254,0
TRF_5,0.008558169525997528,0
TRF_6,-0.010679372628828787,0
TRF_7,-0.008583367837900369,0
TRF_8,-0.011028995510059758,0
TRF_9,-0.009479990106001424,0
TRF_10,-0.00913756956299494,0
TRF_11,-0.014004680556809035,0
LI_0,-0.001207059392015708,0
LI_1,-0.0012198337219615496,0
LI_2,-0.015068071263840466,0
LI_3,-0.017534549084984974,0
LI_4,-0.012404557811905192,0
LI_5,-0.025455975729073543,0
LI_6,0.009561659599967243,0
LI_7,0.009546030367461156,0
LI_8,0.012186106424394438,0
LI_9,0.01317353435399582,0
LI_10,0.051161540057989896,0
LI_11,0.018389281993989925,0
LI_12,0.0061917723841702355,0
LI_13,-0.008414554279198683,0
LI_14,0.008418575207031154,0
LI_15,0.026876630731067053,0
LI_16,0.024086063493996335,0
LI_17,-0.014796260713865195,0
LI_18,-0.034724743579999995,0
LI_19,0.03780794300780599,0
LI_20,-0.03781031893504405,0
LI_21,0.0,0
LI_22,-0.018431545364023805,0
LI_23,-0.01154587161101972,0
LI_24,0.008021933114200408,0
LI_25,-0.008067791919984302,0
LI_26,-0.009547051433237641,0
LI_27,-0.009585377996017996,0
LI_28,-0.011610663671035582,0
LI_29,0.001012560816704422,0
LI_30,0.0036360660619720875,0
LI_31,-0.006658435861197631,0
LI_32,-0.006653481408022799,0
LI_33,-0.0067089636879700265,0
TRF_0,-0.004093373699959102,0
TRF_1,-4.725109192804666e-13,0
TRF_2,-0.010642771621860447,0
TRF_3,-0.0028776979017369197,0
TRF_4,0.002878005218999391,0
TRF_5,0.008258473430998947,0
TRF_6,-0.010305393199132595,0
TRF_7,-0.008282788145038467,0
TRF_8,-0.010642771621860447,0
TRF_9,-0.009148011190063698,0
TRF_10,-0.008817581458174573,0
TRF_11,-0.013514252027107432,0
LI_0,-0.0011904210718967079,0
LI_1,-0.0012030356440391188,0
LI_2,-0.014526959746035573,0
LI_3,-0.016955017247937576,0
LI_4,-0.011976355062202515,0
LI_5,-0.024447580957030368,0
LI_6,0.009237348959004521,0
LI_7,0.009222248587770099,0
LI_8,0.011719283307897399,0
LI_9,0.012635780820005493,0
LI_10,0.04932228213800727,0
LI_11,0.017702401847003557,0
LI_12,0.005972138326626464,0
LI_13,-0.008109661381809019,0
LI_14,0.008113536516020758,0
LI_15,0.025882172511956014,0
LI_16,0.023193566799022847,0
LI_17,-0.014264910278143361,0
LI_18,-0.033467787937979665,0
LI_19,0.03651282961021707,0
LI_20,-0.036515100396002254,0
LI_21,0.0,0
LI_22,-0.01780015386100331,0
LI_23,-0.011150355668974044,0
LI_24,0.007747131822497977,0
LI_25,-0.007791418281954066,0
LI_26,-0.009223233790173424,0
LI_27,-0.009260258206040817,0
LI_28,-0.01121292606796942,0
LI_29,0.0009778754582896454,0
LI_30,0.0035082413630789233,0
LI_31,-0.006430345435461504,0
LI_32,-0.0064255562039647884,0
LI_33,-0.0064791412549993765,0
TRF_0,-0.00395314910400657,0
TRF_1,-2.877698079828406e-13,0
TRF_2,-0.010278187670110128,0
TRF_3,-0.002772513093339979,0
TRF_4,0.0027728092572605334,0
TRF_5,0.00797556914795905,0
TRF_6,-0.009952367650839733,0
TRF_7,-0.007999049782029033,0
TRF_8,-0.010278187670110128,0
TRF_9,-0.008834632885168503,0
TRF_10,-0.008515522116795182,0
TRF_11,-0.01305130193190962,0
LI_0,-0.001175605739092589,0
LI_1,-0.0011880795519800813,0
LI_2,-0.014014633904025686,0
LI_3,-0.016408075229037422,0
LI_4,-0.011571537277191624,0
LI_5,-0.023489523801913492,0
LI_6,0.008930959276995054,0
LI_7,0.008916358550343118,0
LI_8,0.011276268901596609,0
LI_9,0.01212436510201087,0
LI_10,0.04758079503397994,0
LI_11,0.01705113138095271,0
LI_12,0.005764283312714724,0
LI_13,-0.00782089223699245,0
LI_14,0.00782462923194771,0
LI_15,0.02493958774903149,0
LI_16,0.022347580750988527,0
LI_17,-0.013761825832943941,0
LI_18,-0.03227734855499875,0
LI_19,0.03528880860017125,0
LI_20,-0.03529098067298264,0
LI_21,0.0,0
LI_22,-0.01720342162604993,0
LI_23,-0.0107765510379636,0
LI_24,0.007487415292999344,0
LI_25,-0.007530215740985113,0
LI_26,-0.00891730990033679,0
LI_27,-0.008953104140914547,0
LI_28,-0.01083702175799317,0
LI_29,0.0009450941321063056,0
LI_30,0.0033873132479698143,0
LI_31,-0.006214775738044409,0
LI_32,-0.006210142447002909,0
LI_33,-0.006261934678946091,0
TRF_0,-0.0038206219480230175,0
TRF_1,9.947598300641403e-14,0
TRF_2,-0.009933617064007194,0
TRF_3,-0.0026728589510690015,0
TRF_4,0.0026731445380399066,0
TRF_5,0.0077081944980363915,0
TRF_6,-0.009618720959224447,0
TRF_7,-0.007730886852982621,0
TRF_8,-0.009933617064007194,0
TRF_9,-0.008538457054783066,0
